date,ProviderName,ServiceName,RegionName,daily_cost,usage_quantity,resource_count,original_daily_cost,is_anomaly,anomaly_multiplier
2024-09-16,Microsoft,Azure Data Factory,West US 2,1e-05,2e-05,1,1e-05,0,1.0
2024-09-16,AWS,Amazon Simple Queue Service,Asia Pacific (Mumbai),0.0,4.0,0,0.0,0,1.0
2024-09-16,AWS,AWS Lambda,US West (Oregon),0.0,7795.8309911927,14,0.0,0,1.0
2024-09-16,AWS,Amazon Location Service,EU (London),0.0,1.0,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,West US,-0.000166169,24.009626,12,-0.000166169,0,1.0
2024-09-16,AWS,AWS WAF,US West (Oregon),0.0,0.0152777778,1,0.0,0,1.0
2024-09-16,AWS,Amazon EC2 Container Registry (ECR),EU (Frankfurt),0.0,0.0007543326000000001,3,0.0,0,1.0
2024-09-16,Microsoft,SQL Database,West US 2,29.184,96.0,1,29.184,0,1.0
2024-09-16,AWS,AWS Systems Manager,US West (Oregon),0.0,57.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Notification Service,US East (N. Virginia),0.0,12.0,0,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,Canada (Central),0.0,9.0,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,West Europe,-8.64e-05,-0.0008,1,-8.64e-05,0,1.0
2024-09-16,AWS,Amazon Relational Database Service,External,0.0,1.3699699999999999e-05,13,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,US West (Oregon),0.0,1157.0,0,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,Asia Pacific (Seoul),0.0,674.0,0,0.0,0,1.0
2024-09-16,AWS,AWS Secrets Manager,US East (N. Virginia),0.0,20.0,1,0.0,0,1.0
2024-09-16,Microsoft,Azure SQL Database,Central US,-0.48387096774,-0.032258064516129,1,-0.48387096774,0,1.0
2024-09-16,AWS,AWS Key Management Service,EU (Frankfurt),0.0,0.0013888889,1,0.0,0,1.0
2024-09-16,AWS,AWS Step Functions,US West (Oregon),0.0,2.0,1,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,US East (Ohio),0.0,560.022223473,3,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,US West (Oregon),0.0,3125.0877466194997,187,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,EU (Frankfurt),0.0,274.0111111111,1,0.0,0,1.0
2024-09-16,AWS,Amazon Relational Database Service,US East (N. Virginia),0.0,2.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Tokyo),0.0,3.2438663077000003,44,0.0,0,1.0
2024-09-16,AWS,Amazon EC2 Container Registry (ECR),US West (Oregon),0.0,0.0011673861000000001,7,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,EU (London),0.0,6.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Queue Service,EU (Frankfurt),0.0,4.0,0,0.0,0,1.0
2024-09-16,AWS,AWS Secrets Manager,US East (Ohio),0.0,3.0416666666000003,2,0.0,0,1.0
2024-09-16,Microsoft,Virtual Network,West US,0.4823834663402719,48.0,1,0.192,1,2.512413887188916
2024-09-16,AWS,Amazon Relational Database Service,US East (Ohio),0.0,5126.0001610768,3,0.0,0,1.0
2024-09-16,AWS,AWS Step Functions,South America (Sao Paulo),0.0,1.13482e-05,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Queue Service,EU (Stockholm),0.0,4.0,0,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,Asia Pacific (Osaka),0.0,588.0,0,0.0,0,1.0
2024-09-16,Microsoft,Load Balancer,West US,0.6,24.0,1,0.6,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Seoul),0.0,0.1,1,0.0,0,1.0
2024-09-16,AWS,AWS Step Functions,EU (Ireland),0.0,1.49e-07,0,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,Asia Pacific (Singapore),0.0,6.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,EU (Frankfurt),0.0,11.480774605,58,0.0,0,1.0
2024-09-16,AWS,Amazon EC2 Container Registry (ECR),US West (N. California),0.0,0.000288912,1,0.0,0,1.0
2024-09-16,AWS,Amazon EC2 Container Registry (ECR),US East (N. Virginia),0.0,0.0013049505000000002,4,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Sydney),0.0,0.40010850699999995,21,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,Asia Pacific (Tokyo),0.0,163.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Queue Service,US East (N. Virginia),0.0,64.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Notification Service,Africa (Cape Town),0.0,4.0,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,West Central US,2.4e-06,0.00012,1,2.4e-06,0,1.0
2024-09-16,AWS,AWS CloudTrail,US West (N. California),0.0,12.0,0,0.0,0,1.0
2024-09-16,Microsoft,SQL Database,East US,15.288273735276539,1.341935483870968,1,0.15432258065,1,2.0954322553832974
2024-09-16,AWS,Amazon Relational Database Service,EU (Ireland),0.0,0.0277777778,1,0.0,0,1.0
2024-09-16,AWS,Amazon EC2 Container Registry (ECR),EU (Stockholm),0.0,0.0003334925,3,0.0,0,1.0
2024-09-16,AWS,AWS Step Functions,EU (London),0.0,1.1418e-05,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,North Central US,-1.9999999999999995e-06,-0.0004999999999999999,1,-1.9999999999999995e-06,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Singapore),0.0,1.4863885603,20,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Email Service,US West (Oregon),0.0,0.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Route 53,unknown,0.0,184.0,11,0.0,0,1.0
2024-09-16,Microsoft,Azure Machine Learning,East US 2,1.1102240128914513,3.7167437445920095,2,0.33647767102000004,1,3.2995473652855267
2024-09-16,Microsoft,Virtual Network,East US,-0.12,-24.0,1,-0.12,0,1.0
2024-09-16,AWS,AWS Step Functions,EU (Paris),0.0,2.27876e-05,0,0.0,0,1.0
2024-09-16,AWS,AWS Systems Manager,US East (N. Virginia),0.0,54.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,External,0.0,2.65482e-05,15,0.0,0,1.0
2024-09-16,Microsoft,Azure Container Instances,East US 2,2.815770317849982,216.00624289350017,1,0.96122778088,1,2.929347625879223
2024-09-16,Microsoft,Azure Data Factory,East US,0.0,0.0,2,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,US East (Ohio),0.0,6.0,6,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,EU (Stockholm),0.0,115.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Container Service,US West (Oregon),0.0,18.9770088201,129,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,South America (Sao Paulo),0.0,12.0,0,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,EU (Stockholm),0.0,235.0424677562,1,0.0,0,1.0
2024-09-16,Microsoft,Virtual Machines,Canada Central,2.3805e-07,1.1902302504e-05,1,2.3805e-07,0,1.0
2024-09-16,AWS,AWS CloudTrail,EU (Ireland),0.0,12.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,Asia Pacific (Tokyo),0.0,3.0,3,0.0,0,1.0
2024-09-16,AWS,AWS Security Hub,US East (Ohio),0.0,2.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,US East (N. Virginia),49.0,125.3702566699,599,49.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,US East (Ohio),0.0,3.0010003069,9,0.0,0,1.0
2024-09-16,AWS,Amazon DynamoDB,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,Japan,0.0,15.001803589100001,3,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,India,0.0,2.0347019555,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Container Service for Kubernetes,US East (Ohio),0.0,3.0,3,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,South America (Sao Paulo),0.0,1.1180558276,10,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,EU (Frankfurt),0.0,9.92366e-05,6,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Container Service for Kubernetes,US West (Oregon),0.0,2.0,2,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,Asia Pacific (Singapore),0.0,3.0,3,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,Central US,0.0005190962141599929,-0.17314999999999997,9,0.00012067200000000001,1,2.6107277206887867
2024-09-16,AWS,Amazon Virtual Private Cloud,US West (Oregon),0.0,55.2780692788,86,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,Europe,0.0,45.2638989604,7,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,Middle East (Bahrain),0.0,45.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Middle East (UAE),0.0,0.1666666667,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic File System,Asia Pacific (Singapore),1.0,9.0092857785,1,1.0,0,1.0
2024-09-16,AWS,Amazon DynamoDB,US East (N. Virginia),0.0,1.0,1,0.0,0,1.0
2024-09-16,Microsoft,Virtual Machine Scale Sets,East US,-3.94714590273,-23.107462642734063,4,-3.94714590273,0,1.0
2024-09-16,AWS,AWS Key Management Service,US West (Oregon),0.0,0.0027777778,2,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,US East (N. Virginia),0.0,4.1888539969,15,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,EU (Frankfurt),0.0,7.963056,8,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,US West (Oregon),0.0,7475.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,US West (Oregon),-3.0,54.7218138802,294,-3.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,EU (Paris),0.0,74.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,South America (Sao Paulo),0.0,1.0,1,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,EU (Stockholm),0.0,7.33342e-05,5,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Container Registry Public,US East (N. Virginia),0.0,0.6074022363,1,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,EU (London),0.0,191.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,EU (Stockholm),0.0,2.0,2,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Africa (Cape Town),0.0,0.2097266163,4,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,US West (N. California),0.0,2.1291219233,8,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,EU (Paris),0.0,1.084291171,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Container Service,EU (Ireland),0.0,1.5000000746,3,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,South America,0.0,8.62023e-05,1,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,US East (N. Virginia),0.0,43.606109000000004,63,0.0,0,1.0
2024-09-16,Microsoft,Virtual Machines,East US,5.144980999371482,33.153872,7,1.47490768,1,3.4883410461131246
2024-09-16,Microsoft,Key Vault,Global,2e-06,0.0001,3,2e-06,0,1.0
2024-09-16,AWS,Amazon CloudFront,United States,0.0,1023.0000168141,10,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,External,0.0,0.0372619775,98,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,East US,0.0010843704916488808,0.086268,74,0.000203048,1,3.8692279946794192
2024-09-16,AWS,AWS App Runner,US West (Oregon),0.0,0.5,1,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,South Africa,0.0,7.0000013607,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Container Service,External,0.0,0.3260561654,23,0.0,0,1.0
2024-09-16,AWS,Amazon ElastiCache,US West (Oregon),0.0,2.0,2,0.0,0,1.0
2024-09-16,AWS,AWS Key Management Service,US East (Ohio),0.0,16.0111111112,9,0.0,0,1.0
2024-09-16,AWS,AWS Security Hub,EU (Ireland),0.0,2.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon Virtual Private Cloud,EU (Ireland),0.0,1.0,1,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,US East (Ohio),0.0,5.8385101263,40,0.0,0,1.0
2024-09-16,Microsoft,Virtual Machines,South Central US,0.4890417947419415,0.020361045375466,3,0.00165863761,1,3.495437547794828
2024-09-16,Microsoft,Virtual Machines,West US 2,3.8702e-05,0.001935100182891,1,3.8702e-05,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Asia Pacific (Mumbai),0.0,1.6524079956,39,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,EU (Frankfurt),0.0,3633.0,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,Canada East,-1.9068e-05,-0.0005919999999999999,1,-1.9068e-05,0,1.0
2024-09-16,AWS,Elastic Load Balancing,Asia Pacific (Sydney),0.0,1.0000000373,1,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,West US 2,-5.5788e-05,0.027136,4,-5.5788e-05,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,EU (Stockholm),0.0,1.3224937634,7,0.0,0,1.0
2024-09-16,Microsoft,Virtual Machines,West US,3.5662619756032274,24.852936,3,0.90346236,1,3.9473276735106344
2024-09-16,AWS,Amazon CloudFront,Asia Pacific (Tokyo),0.0,3.0,1,0.0,0,1.0
2024-09-16,AWS,AWS Step Functions,Asia Pacific (Mumbai),0.0,1.49e-07,0,0.0,0,1.0
2024-09-16,AWS,Amazon DynamoDB,US West (Oregon),0.0,20.0000015829,6,0.0,0,1.0
2024-09-16,Microsoft,Azure App Service,South Central US,-6.438e-06,0.032182,1,-6.438e-06,0,1.0
2024-09-16,AWS,AWS CloudTrail,Asia Pacific (Tokyo),0.0,6.0,0,0.0,0,1.0
2024-09-16,AWS,AWS Lambda,US East (Ohio),0.0,93.5349592487,4,0.0,0,1.0
2024-09-16,AWS,Amazon CloudFront,Asia Pacific,0.0,4.0,1,0.0,0,1.0
2024-09-16,Microsoft,Azure App Service,Central US,-0.96,0.032256,2,-0.96,0,1.0
2024-09-16,AWS,AmazonCloudWatch,Asia Pacific (Osaka),0.0,9.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon GuardDuty,EU (Milan),0.0,45.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon GuardDuty,EU (Paris),0.0,74.0,0,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,Asia Pacific (Singapore),0.0,1.7751e-05,1,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Storage Service,External,0.0,0.0216742335,0,0.0,0,1.0
2024-09-16,AWS,Amazon ElastiCache,US East (N. Virginia),0.0,1.0,1,0.0,0,1.0
2024-09-16,Microsoft,Event Grid,West US,-2.16e-05,-0.00036,1,-2.16e-05,0,1.0
2024-09-16,AWS,Amazon GuardDuty,US East (N. Virginia),0.0,67.0,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,Canada Central,2.4e-05,0.0012,2,2.4e-05,0,1.0
2024-09-16,AWS,Amazon API Gateway,US West (Oregon),0.0,114.00006505569999,2,0.0,0,1.0
2024-09-16,Microsoft,Azure DNS,Global,0.01612903226,0.032258064516129,1,0.01612903226,0,1.0
2024-09-16,AWS,AmazonCloudWatch,Asia Pacific (Seoul),0.0,3.0,0,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,US East (Ohio),0.0,6.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Storage Service,US East (N. Virginia),0.0,6631.006576562901,0,0.0,0,1.0
2024-09-16,AWS,AWS Secrets Manager,US West (Oregon),0.0,98.0180555556,2,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,UK West,-0.00025116,0.004928,2,-0.00025116,0,1.0
2024-09-16,AWS,AWS CloudTrail,US East (N. Virginia),0.0,52.0,0,0.0,0,1.0
2024-09-16,AWS,Red Hat OpenShift Service on AWS,unknown,0.0,1.0,1,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,US East (N. Virginia),0.0,889.0243006316,6,0.0,0,1.0
2024-09-16,AWS,AWS Key Management Service,US East (N. Virginia),0.0,328.0,1,0.0,0,1.0
2024-09-16,AWS,Savings Plans for AWS Compute usage,Any,0.0,0.0,0,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,Any,0.0,0.006944444500000001,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,Southeast Asia,-0.230676624,-5.110864000000004,2,-0.230676624,0,1.0
2024-09-16,AWS,Amazon Elastic File System,US East (N. Virginia),0.0,2.4443559647,1,0.0,0,1.0
2024-09-16,AWS,AWS Lambda,US East (N. Virginia),0.0,235.556142957,3,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,External,0.0,150.015190262,472,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic File System,US West (Oregon),0.0,0.7611429575,7,0.0,0,1.0
2024-09-16,Microsoft,Virtual Machine Scale Sets,Central US,0.0,0.0,1,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,East US 2,-2.9360000000000003e-06,-0.014124000000000001,3,-2.9360000000000003e-06,0,1.0
2024-09-16,AWS,Amazon CloudFront,Canada,0.0,60.0,1,0.0,0,1.0
2024-09-16,Microsoft,Application Gateway,East US,0.0027514849395331763,0.046302158385515,1,0.00092604317,1,2.971227507172453
2024-09-16,AWS,Amazon Virtual Private Cloud,Asia Pacific (Mumbai),0.0,7.0,6,0.0,0,1.0
2024-09-16,AWS,Amazon Elastic Compute Cloud,Europe (Zurich),0.0,0.1666666667,1,0.0,0,1.0
2024-09-16,AWS,AWS Backup,US West (Oregon),0.0,2.80794e-05,3,0.0,0,1.0
2024-09-16,AWS,Amazon DynamoDB,US West (N. California),0.0,0.0,1,0.0,0,1.0
2024-09-16,AWS,Elastic Load Balancing,US West (Oregon),0.0,11.3833065172,68,0.0,0,1.0
2024-09-16,AWS,AWS CloudTrail,Canada (Central),0.0,6.0,0,0.0,0,1.0
2024-09-16,Microsoft,Storage Accounts,South Central US,4.32e-07,0.0012,2,4.32e-07,0,1.0
2024-09-16,AWS,Amazon CloudFront,Australia,0.0,3.30396e-05,1,0.0,0,1.0
2024-09-16,AWS,AmazonCloudWatch,Asia Pacific (Mumbai),0.0,3.0,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Storage Service,US West (N. California),0.0,6.268e-07,0,0.0,0,1.0
2024-09-16,AWS,Amazon Simple Storage Service,US West (Oregon),0.0,328.6362302301,0,0.0,0,1.0
2024-09-16,AWS,Amazon DynamoDB,US East (Ohio),0.0,1.0,1,0.0,0,1.0
2024-09-17,Microsoft,Storage Accounts,Southeast Asia,4.372e-05,0.00197,2,4.372e-05,0,1.0
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Hyderabad),0.0,184.0,0,0.0,0,1.0
2024-09-17,Microsoft,Load Balancer,Central US,-0.6,-24.0,1,-0.6,0,1.0
2024-09-17,AWS,AWS Backup,US West (Oregon),0.0,5.26264e-05,3,0.0,0,1.0
2024-09-17,AWS,AWS Data Transfer,US West (Oregon),0.0,0.0,0,0.0,0,1.0
2024-09-17,Microsoft,Virtual Machines,West US 2,4.09632768,0.033336,1,4.09632768,0,1.0
2024-09-17,Microsoft,Load Balancer,East US,0.6,24.0,1,0.6,0,1.0
2024-09-17,Microsoft,Storage Accounts,Canada East,-1.1e-06,-5.5e-05,1,-1.1e-06,0,1.0
2024-09-17,AWS,AWS CloudTrail,Canada (Central),0.0,6.0,0,0.0,0,1.0
2024-09-17,AWS,AWS Lambda,US East (N. Virginia),-1.0,455.74987500000003,3,-1.0,0,1.0
2024-09-17,Microsoft,Virtual Machine Scale Sets,Central US,0.0,0.0,1,0.0,0,1.0
2024-09-17,Microsoft,Storage Accounts,East US 2,-0.0624625184,-1.477328,2,-0.0624625184,0,1.0
2024-09-17,AWS,AWS CloudTrail,South America (Sao Paulo),0.0,153.0,0,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,EU (Frankfurt),0.0,1603.0,0,0.0,0,1.0
2024-09-17,Microsoft,Virtual Machines,South Central US,0.65643919979,18.000063995830715,4,0.65643919979,0,1.0
2024-09-17,Microsoft,Storage Accounts,Central US,6.0928000000000003e-05,0.0063430000000000005,8,6.0928000000000003e-05,0,1.0
2024-09-17,AWS,AWS Key Management Service,US East (N. Virginia),0.0,102.0,1,0.0,0,1.0
2024-09-17,Microsoft,Storage Accounts,West US 2,7.3874e-05,0.029306000000000002,6,7.3874e-05,0,1.0
2024-09-17,Microsoft,Virtual Machine Scale Sets,East US,1.9970120161099998,24.00248835235834,3,1.9970120161099998,0,1.0
2024-09-17,AWS,AWS Key Management Service,US West (Oregon),0.0,8.0027777778,3,0.0,0,1.0
2024-09-17,Microsoft,Virtual Machines,France Central,0.79473024,0.033336,1,0.79473024,0,1.0
2024-09-17,AWS,AWS Key Management Service,US East (Ohio),0.0,0.006944444500000001,3,0.0,0,1.0
2024-09-17,Microsoft,Virtual Machines,East US 2,0.1600128,0.033336,1,0.1600128,0,1.0
2024-09-17,Microsoft,Virtual Machines,Central US,-0.19601568,-0.033336,1,-0.19601568,0,1.0
2024-09-17,Microsoft,Storage Accounts,East US,0.0013641608545567768,0.180899,79,0.000341972,1,3.9891010215946823
2024-09-17,Microsoft,Storage Accounts,East Asia,0.0,0.030089,1,0.0,0,1.0
2024-09-17,Microsoft,Virtual Machines,East US,4.374919474332232,14.292472,7,0.97550576,1,3.417821993820237
2024-09-17,AWS,AWS CloudTrail,EU (Paris),0.0,12.0,0,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,EU (London),0.0,6.0,0,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,EU (Stockholm),0.0,6.0,0,0.0,0,1.0
2024-09-17,Microsoft,Virtual Machines,West US,9.89061085806542,24.0334039763034,3,3.03785391953,1,3.255788829897272
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Tokyo),0.0,12.0,0,0.0,0,1.0
2024-09-17,AWS,AWS Lambda,US East (Ohio),0.0,61.384,3,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Mumbai),0.0,18.0,0,0.0,0,1.0
2024-09-17,Oracle,COMPUTE,us-phoenix-1,0.0,-24.516944444444,7,0.0,0,1.0
2024-09-17,Microsoft,Load Balancer,East US 2,0.6,24.0,1,0.6,0,1.0
2024-09-17,Microsoft,Storage Accounts,West Central US,8.64e-06,0.000144,1,8.64e-06,0,1.0
2024-09-17,AWS,AWS Secrets Manager,US East (Ohio),0.0,4.0222222222,1,0.0,0,1.0
2024-09-17,AWS,AWS Data Transfer,EU (Frankfurt),0.0,0.0,0,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Osaka),0.0,36.0,0,0.0,0,1.0
2024-09-17,Microsoft,Virtual Network,West US,0.096,24.0,1,0.096,0,1.0
2024-09-17,AWS,AWS CloudTrail,US West (Oregon),0.0,3621.0,0,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Seoul),0.0,6.0,0,0.0,0,1.0
2024-09-17,Microsoft,Virtual Network,East US,0.0,0.0,2,0.0,0,1.0
2024-09-17,Microsoft,Storage Accounts,North Central US,4.6095375222465896e-05,0.0006,1,2.16e-07,1,3.773360774596095
2024-09-17,Microsoft,SQL Database,East US,-7.296,-48.0,1,-7.296,0,1.0
2024-09-17,AWS,AWS CloudTrail,US West (N. California),0.0,31.0,0,0.0,0,1.0
2024-09-17,AWS,AWS Lambda,US West (Oregon),0.0,159.9984146546,16,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Singapore),0.0,1835.0,0,0.0,0,1.0
2024-09-17,Microsoft,Virtual Network,Central US,4.56,24.0,1,4.56,0,1.0
2024-09-17,Microsoft,Storage Accounts,West US,-0.331567204,-24.166567,11,-0.331567204,0,1.0
2024-09-17,AWS,AWS Key Management Service,EU (London),0.0,0.0013888889,1,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,Asia Pacific (Sydney),0.0,24.0,0,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,US East (Ohio),0.0,12.0,0,0.0,0,1.0
2024-09-17,AWS,AWS Key Management Service,EU (Stockholm),0.0,8.0,1,0.0,0,1.0
2024-09-17,Microsoft,Storage Accounts,Canada Central,6.442358823486315e-05,0.0019,2,2.3096e-05,1,2.7893829336189446
2024-09-17,Microsoft,Storage Accounts,UK West,0.0,0.0003,3,0.0,0,1.0
2024-09-17,AWS,AWS CloudTrail,EU (Ireland),0.0,5.0,0,0.0,0,1.0
2024-09-17,AWS,Elastic Load Balancing,Asia Pacific (Tokyo),0.0,1.5833e-06,2,0.0,0,1.0
2024-09-17,AWS,Amazon Simple Notification Service,Asia Pacific (Sydney),0.0,4.0,0,0.0,0,1.0
2024-09-17,AWS,Elastic Load Balancing,EU (Paris),0.0,1.0729e-06,1,0.0,0,1.0
2024-09-17,AWS,Amazon CloudFront,United States,0.0,10060.8480803287,12,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Container Service,US West (Oregon),0.0,2.0408702378,64,0.0,0,1.0
2024-09-17,AWS,Amazon Virtual Private Cloud,EU (Frankfurt),0.0,4.0,4,0.0,0,1.0
2024-09-17,AWS,Elastic Load Balancing,EU (London),0.0,1.8413e-06,1,0.0,0,1.0
2024-09-17,AWS,Amazon DynamoDB,Asia Pacific (Sydney),0.0,5.0,1,0.0,0,1.0
2024-09-17,AWS,Amazon Virtual Private Cloud,EU (Ireland),0.0,1.0,1,0.0,0,1.0
2024-09-17,AWS,Elastic Load Balancing,EU (Ireland),0.0,1.0057138391,4,0.0,0,1.0
2024-09-17,AWS,Amazon Virtual Private Cloud,Asia Pacific (Tokyo),0.0,3.0,3,0.0,0,1.0
2024-09-17,AWS,Amazon DynamoDB,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-17,AWS,Elastic Load Balancing,EU (Frankfurt),0.0,2.0035964251,10,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Container Service,EU (Ireland),0.0,1.0000919104,3,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Container Registry Public,US East (N. Virginia),0.0,1.114334259,2,0.0,0,1.0
2024-09-17,AWS,Amazon Virtual Private Cloud,EU (Stockholm),0.0,1.0,1,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Compute Cloud,US West (Oregon),2.0,120.9437657513,258,2.0,0,1.0
2024-09-17,AWS,Amazon Virtual Private Cloud,External,0.0,3.3565e-05,7,0.0,0,1.0
2024-09-17,AWS,Amazon DynamoDB,US West (Oregon),0.0,109.0,2,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Compute Cloud,US West (N. California),0.0,0.3194497847,4,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Container Service,External,0.0,0.32752930550000003,21,0.0,0,1.0
2024-09-17,AWS,Amazon CloudFront,US West (Oregon),0.0,0.001283518,1,0.0,0,1.0
2024-09-17,AWS,Amazon Elastic Container Service for Kubernetes,US East (Ohio),0.0,1.0,1,0.0,0,1.0
